epoch,run_id,model,seed,layer_index,layer_name,grad_norm_l2,grad_norm_l1,grad_abs_mean,grad_abs_max,log10_grad_norm
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,5,stage1.5.conv2.weight,5.685424327850342,217.9525146484375,0.09459744393825531,0.47538086771965027,0.754762883512277
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,6,stage1.6.conv2.weight,5.044883728027344,191.15432739257812,0.08296629041433334,0.3783242106437683,0.7028511612850022
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,7,stage1.7.conv2.weight,4.321826457977295,163.9662322998047,0.07116589695215225,0.31576791405677795,0.6356673238948429
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,8,stage1.8.conv2.weight,3.8115921020507812,145.13304138183594,0.06299176812171936,0.37187063694000244,0.5811064183811628
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,9,stage2.0.conv2.weight,5.671623229980469,432.37322998046875,0.04691549763083458,0.23464098572731018,0.7537073726378318
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,10,stage2.1.conv2.weight,4.492464542388916,342.30218505859375,0.03714216500520706,0.22754429280757904,0.6524846580447464
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,11,stage2.2.conv2.weight,3.4124772548675537,259.7847900390625,0.02818845398724079,0.14668402075767517,0.5330697653622198
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,12,stage2.3.conv2.weight,2.7418160438537598,209.64271545410156,0.022747689858078957,0.10273590683937073,0.43803831339339516
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,13,stage2.4.conv2.weight,2.2297215461730957,170.92250061035156,0.018546277657151222,0.09911596775054932,0.3482506305320898
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,14,stage2.5.conv2.weight,1.8901643753051758,144.2294921875,0.01564990170300007,0.0852476954460144,0.27649957358292626
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,15,stage2.6.conv2.weight,1.5809369087219238,120.23572540283203,0.013046410866081715,0.06983158737421036,0.19891453866072262
