run,model,model_name,depth,shortcut_lambda,epoch,train_loss,train_accuracy,val_loss,val_accuracy,shallow_to_deep_ratio,log_grad_norm_variance,dataset,device
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,24,0.20946017146587373,0.92748,0.4949117913544178,0.8411,0.49136508462858675,0.03630661769529241,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,25,0.1992159086370468,0.93196,0.5963314535140991,0.8124,0.5191526464686754,0.03724770806481336,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,26,0.20177080285072327,0.9293,0.5708881078243255,0.8276,0.574469634675485,0.04300286667158331,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,27,0.19162607694387435,0.9341,0.6251014169692993,0.8131,0.47067591300339,0.03924402957325836,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,28,0.19746506524562835,0.93084,0.6677633184432984,0.7887,0.4859446762751139,0.03879071910626127,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,29,0.18514571898937227,0.93554,0.5734406355798245,0.8262,0.43535018402875725,0.04388835693284321,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,30,0.19291689650535584,0.93304,0.6394574330806733,0.8077,0.452585432207168,0.04282584976944199,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,1,1.60445869682312,0.40408,1.2866204711914062,0.5325,1.064898304397853,0.010444362006453418,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,2,1.0716349040985107,0.61882,0.9237235531806945,0.6722,0.9225707541458952,0.012936914009935636,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,3,0.8070684449386597,0.71852,0.7866453855991363,0.7301,0.9772208433130475,0.013557173029499506,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,4,0.6610746401596069,0.77062,0.6870511796474457,0.7617,0.6685618160079947,0.021328484584402348,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,5,0.562677529296875,0.80702,0.5898260286569595,0.793,0.7054558080777682,0.0226739772682891,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,6,0.4901995624732971,0.831,0.5529973557949066,0.8127,0.5538415703823814,0.031134386674382526,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,7,0.4403331622505188,0.85026,0.6466533007144928,0.7846,0.8046150370179199,0.022670594439778955,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,8,0.39954058570861817,0.86288,0.5259517649888993,0.8218,0.6255164143468424,0.028908744709734945,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,9,0.3681810750675201,0.87154,0.6533303902626038,0.7882,0.7498554127009428,0.030064882866417744,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,10,0.34051910937309265,0.88314,0.5687528619527816,0.814,0.6280947688610605,0.0356509327906789,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,11,0.32305493978500366,0.88778,0.5873161203145981,0.8058,0.9342344960352537,0.020159936406579107,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,12,0.3114386513519287,0.89174,0.572347781407833,0.8122,0.751217241904831,0.030252579921422936,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,13,0.2949754457473755,0.8971,0.6922678314805031,0.7834,0.6312043595376432,0.0324006045899494,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,14,0.2822535681247711,0.90308,0.5444138658285141,0.8228,0.6177363523331737,0.04325103006611739,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,15,0.2727738244724274,0.90528,0.515761236190796,0.8316,0.640230041716499,0.03035060740906062,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,16,0.2616237825918198,0.90852,0.6743579662799836,0.7978,0.6167105346764429,0.03884433261313686,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,17,0.25257812433719634,0.91308,0.5999122471570969,0.8125,0.7681460012235635,0.030158567773939444,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,18,0.24476705761909484,0.91412,0.5802250295132398,0.824,0.6177292747236279,0.03235208457167101,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,19,0.24496457810878752,0.91478,0.5946897090435028,0.8138,0.6044404263249701,0.04105989604095388,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,20,0.2424292123413086,0.91624,0.5881261105716229,0.8156,0.5149728947222788,0.04225298806445981,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,21,0.2302062758207321,0.92016,0.6106230125427247,0.8099,0.6687009693458935,0.03176629279277992,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,22,0.2222948244190216,0.92344,0.6161379500389099,0.8148,0.6901075165954003,0.040426254616074124,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,23,0.22012935102939607,0.92394,0.6924197413086891,0.7959,0.6377115216796065,0.035913941666945,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,24,0.21587209562778473,0.92582,0.5975741421282291,0.8136,0.572451284298144,0.04059828271914401,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,25,0.21316836276054382,0.92624,0.5737471197605133,0.8182,0.8661639825141725,0.03476813796588921,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,26,0.21024591199159623,0.92532,0.5619709593176841,0.8255,0.5551481853796137,0.04229250121838034,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,27,0.19575973358631135,0.93226,0.586496505689621,0.824,0.6360230212858611,0.031020710246704535,CIFAR10,cuda
identity_mapping_full_training,PreActResNet-56,PreActResNet,56,1.0,28,0.20430629349708557,0.92904,0.6415387102127075,0.8002,0.6967195754518104,0.037284180855845034,CIFAR10,cuda
