model_type,beta,depth,run_seed,lag,acf_value,gradient_norm,gradient_std,collapse_flag
feedforward,,24,14,0,1.0,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,1,0.29642439133395687,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,2,0.04128688754256322,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,3,-0.004080444259014225,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,4,-0.011201946406263086,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,5,-0.05192890152441679,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,6,-0.021753202902394023,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,7,0.0065926884327903446,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,8,-0.042532313690235676,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,9,-0.136756293158538,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,10,-0.05089459622955808,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,11,-0.07849053314430665,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,12,-0.053458205261106444,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,13,-0.10723918204339625,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,14,-0.08441957823974275,11.464430835416763,0.7160663696379879,False
feedforward,,24,14,15,-0.021654513604992515,11.464430835416763,0.7160663696379879,False
feedforward,,24,15,0,1.0,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,1,0.2771630011442818,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,2,0.1495100748159967,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,3,-0.009020020401791637,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,4,-0.14090916534649944,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,5,-0.1589703606481272,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,6,-0.23809341398505687,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,7,-0.16256416350200692,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,8,-0.0903815612799334,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,9,-0.11264258973314357,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,10,0.025897262239324093,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,11,0.07660921068719899,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,12,0.06799679281371722,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,13,0.05552851664955401,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,14,0.1418992332332583,15.242115407800078,0.9525675185252348,False
feedforward,,24,15,15,0.08351727113175064,15.242115407800078,0.9525675185252348,False
feedforward,,24,16,0,1.0,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,1,0.30567884689164965,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,2,0.16772202928536,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,3,0.017441377796543745,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,4,0.19895761403920087,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,5,-0.0009135615987358046,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,6,-0.02296456766821918,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,7,-0.11257962759357946,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,8,-0.11012601309103237,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,9,-0.13740030976798737,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,10,-0.14223883818673003,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,11,-0.1355270293922166,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,12,-0.03355084278131794,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,13,-0.08281726163624283,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,14,-0.1627457538537492,12.021995208802625,0.7508678799326124,False
feedforward,,24,16,15,-0.13888128581819983,12.021995208802625,0.7508678799326124,False
feedforward,,24,17,0,1.0,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,1,0.45612340430452175,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,2,0.1667926352484217,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,3,0.07662955653948354,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,4,0.06218000734537941,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,5,-0.003979177950318766,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,6,-0.028989459973936968,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,7,-0.05564137674680311,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,8,-0.0829207672666999,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,9,-0.04731814421337034,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,10,-0.1325697738281922,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,11,-0.11844173619378087,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,12,-0.0586628176481614,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,13,0.013297386757328064,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,14,-0.08219977034062345,12.55619351930569,0.7840297469434754,False
feedforward,,24,17,15,-0.1067354310362762,12.55619351930569,0.7840297469434754,False
feedforward,,24,18,0,1.0,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,1,0.444878716911237,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,2,0.20850258977505773,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,3,0.0459545106405431,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,4,-0.0833568200461174,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,5,-0.006140798800615683,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,6,-0.006971865921141393,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,7,-0.061986223128231495,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,8,-0.10201670931607111,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,9,-0.03994006417215728,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,10,-0.11527348923797552,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,11,-0.16738396845667156,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,12,-0.12736171457925632,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,13,-0.14778634114549638,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,14,-0.0790607337007539,13.598900637416685,0.8496478873333905,False
feedforward,,24,18,15,-0.01798589549775949,13.598900637416685,0.8496478873333905,False
feedforward,,24,19,0,1.0,24.910345798369526,1.556815770530947,False
feedforward,,24,19,1,0.39796577053194054,24.910345798369526,1.556815770530947,False
feedforward,,24,19,2,0.08100612348985821,24.910345798369526,1.556815770530947,False
feedforward,,24,19,3,0.0012609075081640565,24.910345798369526,1.556815770530947,False
feedforward,,24,19,4,-0.01277125204861432,24.910345798369526,1.556815770530947,False
feedforward,,24,19,5,-0.08738359763904084,24.910345798369526,1.556815770530947,False
feedforward,,24,19,6,-0.17237482138613372,24.910345798369526,1.556815770530947,False
feedforward,,24,19,7,-0.11478942034937614,24.910345798369526,1.556815770530947,False
feedforward,,24,19,8,-0.10894153660526001,24.910345798369526,1.556815770530947,False
feedforward,,24,19,9,-0.11018118333615555,24.910345798369526,1.556815770530947,False
feedforward,,24,19,10,-0.04532573892880877,24.910345798369526,1.556815770530947,False
feedforward,,24,19,11,-0.03889902775857958,24.910345798369526,1.556815770530947,False
feedforward,,24,19,12,0.03414162442459941,24.910345798369526,1.556815770530947,False
feedforward,,24,19,13,0.030815714896909898,24.910345798369526,1.556815770530947,False
feedforward,,24,19,14,-0.09667141720470755,24.910345798369526,1.556815770530947,False
feedforward,,24,19,15,-0.11959524620128471,24.910345798369526,1.556815770530947,False
feedforward,,50,0,0,1.0,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,1,0.089709425872161,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,2,-0.09206149184956608,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,3,-0.0926296451744891,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,4,-0.1539817115359765,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,5,-0.09415761602498747,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,6,-0.05568710875536902,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,7,-0.0389017187161365,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,8,0.10261336195583476,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,9,-0.06061632431053972,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,10,0.0017034250141662302,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,11,0.10613041291306105,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,12,-0.009018452642388724,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,13,0.035732470253129305,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,14,-0.0684471370189523,15.102368372137802,0.9436874248611739,False
feedforward,,50,0,15,-0.07816774190405218,15.102368372137802,0.9436874248611739,False
feedforward,,50,1,0,1.0,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,1,0.025862552547195883,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,2,0.00222993903444326,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,3,0.09010901479153006,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,4,-0.20632180227189814,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,5,0.008668382927899483,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,6,-0.14719045166407088,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,7,-0.05092829380005976,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,8,0.05899810675682005,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,9,-0.13980902177557153,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,10,-0.0074733641823292625,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,11,0.09323528769857096,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,12,-0.019079832822960226,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,13,0.02593129230025556,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,14,0.0031481628617932135,11.69654437737907,0.7305886410716841,False
feedforward,,50,1,15,0.03499361458900337,11.69654437737907,0.7305886410716841,False
feedforward,,50,2,0,1.0,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,1,-0.09822838748403757,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,2,-0.06847555595272355,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,3,0.06970945611295143,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,4,-0.11302544050464386,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,5,-0.02391727004942388,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,6,-0.10782209032264058,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,7,0.00707489025919125,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,8,-0.04136945061235692,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,9,0.027713103193129102,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,10,0.07492199853075007,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,11,-0.000984565653480452,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,12,-0.02070427017767448,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,13,-0.03650375822098425,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,14,-0.014972509730477413,15.979106869458079,0.9985857932336175,False
feedforward,,50,2,15,0.019324504535027084,15.979106869458079,0.9985857932336175,False
feedforward,,50,3,0,1.0,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,1,-0.02531940231677268,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,2,-0.07569949855378937,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,3,-0.04706625216102632,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,4,-0.00973691931477448,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,5,-0.14062503488817574,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,6,-0.02657453902080417,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,7,0.0019705641414516323,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,8,-0.05626315440885009,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,9,-0.022811196131062736,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,10,0.08518526210395255,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,11,-0.027366008632116228,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,12,0.06366589455464372,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,13,0.047548127106431436,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,14,0.015843850491578996,15.739805246389333,0.9835522979049682,False
feedforward,,50,3,15,0.02328778492969516,15.739805246389333,0.9835522979049682,False
feedforward,,50,4,0,1.0,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,1,0.04426002581496488,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,2,-0.08144790078621576,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,3,-0.020846354157936363,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,4,-0.060819672121551024,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,5,-0.03838793632707644,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,6,-0.05477051784700467,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,7,0.05717053556466142,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,8,0.006352456142788384,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,9,0.05217693936637755,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,10,-0.04802403343068002,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,11,-0.09326026304349923,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,12,-0.033245395463248215,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,13,0.09061798902704284,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,14,-0.007679153257446082,16.468176689149487,1.0289658924890779,False
feedforward,,50,4,15,0.0530482329562372,16.468176689149487,1.0289658924890779,False
feedforward,,50,5,0,1.0,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,1,-0.09022857160019923,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,2,-0.16171898961177722,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,3,0.027460618651174443,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,4,0.0741357430898282,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,5,0.05269268347902144,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,6,-0.05982115123357108,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,7,-0.028495251807244104,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,8,-0.01257871854914433,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,9,-0.0281868135577006,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,10,0.017475464475861742,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,11,-0.031420720360935246,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,12,-0.03582744813302561,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,13,-0.03635128644515131,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,14,0.12189563550048126,13.308306179767685,0.8317476506484275,False
feedforward,,50,5,15,-0.053803584820392644,13.308306179767685,0.8317476506484275,False
feedforward,,50,6,0,1.0,8.300588041888417,0.517424196390542,False
feedforward,,50,6,1,0.09574380395889223,8.300588041888417,0.517424196390542,False
feedforward,,50,6,2,-0.0766575313607493,8.300588041888417,0.517424196390542,False
feedforward,,50,6,3,-0.17493608393787669,8.300588041888417,0.517424196390542,False
feedforward,,50,6,4,-0.06457012868115986,8.300588041888417,0.517424196390542,False
feedforward,,50,6,5,0.13681080197973533,8.300588041888417,0.517424196390542,False
feedforward,,50,6,6,0.2646301997548193,8.300588041888417,0.517424196390542,False
feedforward,,50,6,7,-0.016226804724501234,8.300588041888417,0.517424196390542,False
feedforward,,50,6,8,-0.11639741302355773,8.300588041888417,0.517424196390542,False
feedforward,,50,6,9,-0.16019903958574203,8.300588041888417,0.517424196390542,False
feedforward,,50,6,10,0.06626924030937359,8.300588041888417,0.517424196390542,False
feedforward,,50,6,11,0.08111186541854629,8.300588041888417,0.517424196390542,False
feedforward,,50,6,12,0.041325993405027635,8.300588041888417,0.517424196390542,False
feedforward,,50,6,13,-0.0752028348447026,8.300588041888417,0.517424196390542,False
feedforward,,50,6,14,-0.18424526216535927,8.300588041888417,0.517424196390542,False
feedforward,,50,6,15,0.017068823196271277,8.300588041888417,0.517424196390542,False
feedforward,,50,7,0,1.0,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,1,0.04110009684263892,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,2,-0.1936229008944951,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,3,-0.004848410974504892,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,4,-0.017499354221052532,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,5,-0.093028705973643,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,6,-0.08840285646625094,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,7,0.05528220379369534,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,8,-0.12440085809572207,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,9,0.027984018993854536,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,10,0.18366444972881912,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,11,-0.08044382952450102,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,12,-0.11958028152492305,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,13,0.016276502557790493,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,14,0.09643504650757465,15.080959657808153,0.9409581116325516,False
feedforward,,50,7,15,-0.0861107605669733,15.080959657808153,0.9409581116325516,False
feedforward,,50,8,0,1.0,9.377067908504323,0.58606107862015,False
feedforward,,50,8,1,0.05870842443536764,9.377067908504323,0.58606107862015,False
feedforward,,50,8,2,-0.19660019310038912,9.377067908504323,0.58606107862015,False
feedforward,,50,8,3,-0.040702278321680434,9.377067908504323,0.58606107862015,False
feedforward,,50,8,4,-0.052920956626562245,9.377067908504323,0.58606107862015,False
feedforward,,50,8,5,-0.07810552154400084,9.377067908504323,0.58606107862015,False
feedforward,,50,8,6,0.1304145486039525,9.377067908504323,0.58606107862015,False
feedforward,,50,8,7,-0.005971911958271992,9.377067908504323,0.58606107862015,False
feedforward,,50,8,8,-0.07727014441958976,9.377067908504323,0.58606107862015,False
feedforward,,50,8,9,0.030929098899324863,9.377067908504323,0.58606107862015,False
feedforward,,50,8,10,-0.10478039930476404,9.377067908504323,0.58606107862015,False
feedforward,,50,8,11,-0.09074611399929278,9.377067908504323,0.58606107862015,False
feedforward,,50,8,12,0.08632609108700864,9.377067908504323,0.58606107862015,False
feedforward,,50,8,13,-0.014840832117219442,9.377067908504323,0.58606107862015,False
feedforward,,50,8,14,0.013427477421486804,9.377067908504323,0.58606107862015,False
feedforward,,50,8,15,0.0995620481841164,9.377067908504323,0.58606107862015,False
feedforward,,50,9,0,1.0,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,1,0.0931787461177048,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,2,-0.029610957301580025,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,3,-0.16489163574529972,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,4,-0.051013809064646046,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,5,-0.034542722540209375,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,6,0.04086239179198954,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,7,-0.02600939204045818,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,8,0.0237849607034366,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,9,-0.015406013551356,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,10,0.028431588257430012,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,11,0.06460147096027331,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,12,0.07963271289213758,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,13,0.0015055973378636778,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,14,-0.0931148421719612,10.183982310375892,0.6364372678189439,False
feedforward,,50,9,15,-0.18092144952590536,10.183982310375892,0.6364372678189439,False
feedforward,,50,10,0,1.0,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,1,0.07825952440092471,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,2,-0.018454328070559814,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,3,-0.07125196824338494,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,4,-0.18424515452278792,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,5,-0.10353613713532739,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,6,0.04411285754073238,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,7,0.07930730560913861,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,8,-0.056521235119619845,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,9,-0.049481549241657014,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,10,-0.0987686987222252,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,11,-0.019584848962090305,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,12,-0.045740908684480164,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,13,0.05227483214228824,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,14,-0.05469684139999206,14.481187713784156,0.9045425793200704,False
feedforward,,50,10,15,0.0281917689764432,14.481187713784156,0.9045425793200704,False
feedforward,,50,11,0,1.0,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,1,-0.03961641429382043,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,2,-0.16622125767575438,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,3,0.020927795013680275,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,4,-0.008623762927149267,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,5,-0.042552425763182085,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,6,-0.10105281986147818,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,7,-0.02838194255410578,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,8,0.12030153357793803,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,9,0.0145787431374114,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,10,0.01602638018083095,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,11,-0.025795972152008465,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,12,0.019235511331947532,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,13,-0.060260986859628364,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,14,-0.044654799327684624,8.66052763518288,0.5394517818896329,False
feedforward,,50,11,15,0.09873640899943871,8.66052763518288,0.5394517818896329,False
feedforward,,50,12,0,1.0,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,1,0.002077113774577862,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,2,-0.02087445642840114,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,3,-0.15580915533503947,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,4,0.14509980950625262,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,5,-0.05511483343242205,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,6,-0.026260478764523486,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,7,-0.10951168670635328,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,8,0.05494701251006305,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,9,-0.024371570382566887,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,10,-0.020681075561399632,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,11,-0.0330263605624908,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,12,0.026382594239192418,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,13,-0.050179603483279,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,14,0.018104782049472197,14.93708077946666,0.9308446584997656,False
feedforward,,50,12,15,0.003969376952453596,14.93708077946666,0.9308446584997656,False
feedforward,,50,13,0,1.0,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,1,0.04495802485576857,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,2,-0.2121670567474695,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,3,-0.040400796126317674,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,4,-0.0905002725703246,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,5,-0.052189461105301115,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,6,0.10325573536620222,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,7,0.03110356416361497,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,8,-0.043713888967206106,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,9,-0.04277969914894693,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,10,-0.006307075848734023,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,11,-0.04825773305297413,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,12,-0.12387284128342,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,13,-0.025450774313613936,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,14,0.042495287549184246,15.316958098829344,0.9572097968317675,False
feedforward,,50,13,15,0.07086316219339255,15.316958098829344,0.9572097968317675,False
feedforward,,50,14,0,1.0,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,1,-0.022053561754042033,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,2,-0.0796361408335224,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,3,-0.031830836366905375,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,4,-0.006674199081584961,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,5,-0.04500864830632058,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,6,0.04960143418307825,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,7,0.018599283596210048,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,8,-0.03295387226909859,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,9,0.03734758853095987,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,10,-0.10324602288479676,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,11,-0.008407519075837042,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,12,0.1500711875566586,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,13,-0.08955461953781563,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,14,-0.018553560152305047,8.27497051046546,0.5154414152530851,False
feedforward,,50,14,15,-0.02208423247621703,8.27497051046546,0.5154414152530851,False
feedforward,,50,15,0,1.0,12.728325332244864,0.7953480692567486,False
feedforward,,50,15,1,-0.05478931438483303,12.728325332244864,0.7953480692567486,False
feedforward,,50,15,2,0.01913340987147693,12.728325332244864,0.7953480692567486,False
feedforward,,50,15,3,-0.08654542976928335,12.728325332244864,0.7953480692567486,False
feedforward,,50,15,4,0.002712776616500728,12.728325332244864,0.7953480692567486,False
feedforward,,50,15,5,-0.14783373637359368,12.728325332244864,0.7953480692567486,False
feedforward,,50,15,6,-0.098127455496125,12.728325332244864,0.7953480692567486,False
feedforward,,50,15,7,-0.05142446822016727,12.728325332244864,0.7953480692567486,False
feedforward,,50,15,8,0.06273040499769796,12.728325332244864,0.7953480692567486,False
feedforward,,50,15,9,0.0033254142388433813,12.728325332244864,0.7953480692567486,False
feedforward,,50,15,10,0.0060080649980702614,12.728325332244864,0.7953480692567486,False
