epoch,run_id,model,seed,layer_index,layer_name,grad_norm_l2,grad_norm_l1,grad_abs_mean,grad_abs_max,log10_grad_norm
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,24,stage3.6.conv2.weight,0.3462565541267395,37.55105209350586,0.0010186374420300126,0.019878240302205086,-0.46060199729335355
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,25,stage3.7.conv2.weight,0.39066511392593384,44.48274612426758,0.0012066717026755214,0.01790991798043251,-0.4081953691834215
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,26,stage3.8.conv2.weight,0.3939078152179718,46.784088134765625,0.0012690996518358588,0.020130295306444168,-0.4046054026059276
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,0,stage1.0.conv2.weight,0.5209506154060364,12.596205711364746,0.005467103328555822,0.09615268558263779,-0.2832034445944507
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,1,stage1.1.conv2.weight,0.30913591384887695,9.96776294708252,0.004326286260038614,0.05021495372056961,-0.5098505378652323
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,2,stage1.2.conv2.weight,0.265221506357193,8.348907470703125,0.0036236578598618507,0.031733058393001556,-0.5763912626428574
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,3,stage1.3.conv2.weight,0.1799493283033371,4.7883148193359375,0.0020782616920769215,0.03162723779678345,-0.7448497700961734
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,4,stage1.4.conv2.weight,0.20893114805221558,5.374145984649658,0.0023325285874307156,0.029786491766572,-0.6799968093292671
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,5,stage1.5.conv2.weight,0.1272672563791275,3.756195068359375,0.001630292972549796,0.01590769551694393,-0.8952833182834766
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,6,stage1.6.conv2.weight,0.10281983762979507,3.1647958755493164,0.0013736092951148748,0.010124897584319115,-0.9879230862898895
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,7,stage1.7.conv2.weight,0.0762515664100647,2.619006633758545,0.0011367216939106584,0.007011883892118931,-1.1177512303196118
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,8,stage1.8.conv2.weight,0.07383979856967926,2.309936046600342,0.0010025764349848032,0.008607779629528522,-1.1317094967026455
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,9,stage2.0.conv2.weight,0.16996854543685913,9.650679588317871,0.001047165715135634,0.017743291333317757,-0.7696314421905959
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,10,stage2.1.conv2.weight,0.17350368201732635,11.256900787353516,0.0012214519083499908,0.01460842601954937,-0.7606913043700885
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,11,stage2.2.conv2.weight,0.1366989016532898,8.437721252441406,0.0009155513835139573,0.018326614052057266,-0.8642349748791234
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,12,stage2.3.conv2.weight,0.16092993319034576,7.798691272735596,0.0008462121477350593,0.013733398169279099,-0.7933631690099824
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,13,stage2.4.conv2.weight,0.1692853569984436,10.130193710327148,0.0010991963790729642,0.011282633058726788,-0.7713806062701063
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,14,stage2.5.conv2.weight,0.17625807225704193,10.88833999633789,0.0011814605677500367,0.010242688469588757,-0.7538509840849602
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,15,stage2.6.conv2.weight,0.11127980053424835,6.789053916931152,0.0007366595091298223,0.010807367973029613,-0.9535836614714253
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,16,stage2.7.conv2.weight,0.10420545935630798,5.843694686889648,0.0006340814870782197,0.0074545652605593204,-0.9821095276138013
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,17,stage2.8.conv2.weight,0.1337101012468338,7.948668479919434,0.0008624857291579247,0.010574085637927055,-0.8738357823379883
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,18,stage3.0.conv2.weight,0.23042018711566925,25.745166778564453,0.0006983823259361088,0.015075430274009705,-0.6374794750347693
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,19,stage3.1.conv2.weight,0.31014734506607056,33.24372863769531,0.0009017938864417374,0.016789719462394714,-0.5084319321442062
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,20,stage3.2.conv2.weight,0.3277449607849121,24.891128540039062,0.0006752150948159397,0.02818550541996956,-0.4844639770435104
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,21,stage3.3.conv2.weight,0.21359007060527802,24.74588966369629,0.0006712752510793507,0.012068348005414009,-0.6704189406937405
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,22,stage3.4.conv2.weight,0.15424762666225433,18.25211524963379,0.0004951203009113669,0.008784640580415726,-0.8117815095312326
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,23,stage3.5.conv2.weight,0.19696810841560364,21.888206481933594,0.0005937556270509958,0.007825423032045364,-0.7056040858175879
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,24,stage3.6.conv2.weight,0.15594890713691711,18.119470596313477,0.0004915220779366791,0.011090717278420925,-0.8070176643543213
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,25,stage3.7.conv2.weight,0.1698935627937317,20.260780334472656,0.0005496088415384293,0.008121037855744362,-0.7698230760790955
2,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,26,stage3.8.conv2.weight,0.18447352945804596,22.951675415039062,0.0006226040422916412,0.008066012524068356,-0.734065942971721
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,0,stage1.0.conv2.weight,0.2636246383190155,8.620357513427734,0.003741474589332938,0.02617301419377327,-0.5790140030826297
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,1,stage1.1.conv2.weight,0.35726475715637207,11.035398483276367,0.004789669532328844,0.029866579920053482,-0.4470098232237674
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,2,stage1.2.conv2.weight,0.14952200651168823,5.48837947845459,0.002382109174504876,0.013226896524429321,-0.8252948835691565
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,3,stage1.3.conv2.weight,0.14181531965732574,4.654536247253418,0.002020198153331876,0.01746477000415325,-0.8482768517784606
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,4,stage1.4.conv2.weight,0.14811523258686066,4.620485305786133,0.0020054189953953028,0.01390853337943554,-0.8294002751137229
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,5,stage1.5.conv2.weight,0.11203911155462265,3.791958808898926,0.0016458154423162341,0.010682842694222927,-0.9506303436901365
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,6,stage1.6.conv2.weight,0.08530811965465546,3.036883592605591,0.001318091875873506,0.008120404556393623,-1.06900963056961
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,7,stage1.7.conv2.weight,0.09809908270835876,3.399845600128174,0.0014756274176761508,0.008218778297305107,-1.0083350535387703
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,8,stage1.8.conv2.weight,0.06468161940574646,2.183608055114746,0.0009477465646341443,0.007813562639057636,-1.1892191153795857
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,9,stage2.0.conv2.weight,0.11816998571157455,7.510704517364502,0.0008149635978043079,0.012564496137201786,-0.9274928169798732
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,10,stage2.1.conv2.weight,0.12975792586803436,8.345805168151855,0.0009055778500624001,0.009046750143170357,-0.8868661051091247
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,11,stage2.2.conv2.weight,0.10587754100561142,6.170596122741699,0.0006695525371469557,0.009718620218336582,-0.9751961536916267
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,12,stage2.3.conv2.weight,0.07342041283845901,4.461984634399414,0.0004841563350055367,0.006784121505916119,-1.1341831778081302
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,13,stage2.4.conv2.weight,0.12050224095582962,6.480485439300537,0.0007031777058728039,0.008066238835453987,-0.9190048765236714
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,14,stage2.5.conv2.weight,0.11255326122045517,6.755168914794922,0.0007329827640205622,0.008487213402986526,-0.9486419168343806
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,15,stage2.6.conv2.weight,0.06779356300830841,4.429993629455566,0.00048068506293930113,0.005804363172501326,-1.1688115403844377
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,16,stage2.7.conv2.weight,0.054732050746679306,3.495372772216797,0.00037927221274003386,0.0040773325599730015,-1.2617582790324398
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,17,stage2.8.conv2.weight,0.07649462670087814,4.966180801391602,0.0005388651043176651,0.004795466549694538,-1.1163690704108615
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,18,stage3.0.conv2.weight,0.22024841606616974,20.656944274902344,0.0005603554891422391,0.012598547153174877,-0.6570872061656825
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,19,stage3.1.conv2.weight,0.17831236124038696,22.086467742919922,0.0005991337820887566,0.008513862267136574,-0.7488185489567785
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,20,stage3.2.conv2.weight,0.1322638988494873,15.166116714477539,0.00041140723624266684,0.00654840050265193,-0.8785586793917868
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,21,stage3.3.conv2.weight,0.13303537666797638,16.52547836303711,0.0004482822841964662,0.005451112985610962,-0.8760328564076055
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,22,stage3.4.conv2.weight,0.14676907658576965,17.033184051513672,0.0004620546824298799,0.010895535349845886,-0.8333654381694492
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,23,stage3.5.conv2.weight,0.1396106779575348,17.506317138671875,0.0004748892388306558,0.007075066678225994,-0.855081363939771
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,24,stage3.6.conv2.weight,0.1419035643339157,16.57251739501953,0.00044955831253901124,0.008781880140304565,-0.848006695793094
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,25,stage3.7.conv2.weight,0.16265413165092468,17.511211395263672,0.00047502201050519943,0.008558137342333794,-0.788734900529424
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,26,stage3.8.conv2.weight,0.20396696031093597,22.266109466552734,0.0006040068692527711,0.010327857919037342,-0.6904401762814957
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.1,0,0,stage1.0.conv2.weight,0.05801701918244362,1.6529982089996338,0.0007174471393227577,0.00692227017134428,-1.2364445882778805
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.1,0,1,stage1.1.conv2.weight,0.026794271543622017,0.7866321206092834,0.00034142020740546286,0.003416463267058134,-1.5719580456161306
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.1,0,2,stage1.2.conv2.weight,0.04168563336133957,1.1990647315979004,0.0005204274202696979,0.005632942076772451,-1.3800135955420347
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.1,0,3,stage1.3.conv2.weight,0.01910467818379402,0.5006517171859741,0.00021729675063397735,0.0031907162629067898,-1.7188602735340797
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.1,0,4,stage1.4.conv2.weight,0.010670770891010761,0.31758323311805725,0.00013783994654659182,0.0015082983300089836,-1.9718042045630837
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.1,0,5,stage1.5.conv2.weight,0.033623240888118744,0.8661298155784607,0.0003759243991225958,0.0040078600868582726,-1.4733604279451729
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.1,0,6,stage1.6.conv2.weight,0.02845204435288906,0.6492028832435608,0.0002817720815073699,0.004750619642436504,-1.5458865229520355
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.1,0,7,stage1.7.conv2.weight,0.01837301254272461,0.5260255336761475,0.0002283096982864663,0.0027413703501224518,-1.7358196284601406
